7,8,12
7,8,13
7,8,14
7,8,15
7,8,16
7,8,17
7,8,18
7,8,19
7,8,20
7,8,21
7,8,22
7,8,25
7,8,26
7,8,27
7,8,28
7,8,29
7,8,30
7,8,31
7,8,32
7,8,33
7,8,34
7,13,8
7,13,11
7,13,12
7,13,13
7,13,14
7,13,15
7,13,16
7,13,18
7,13,19
7,13,20
7,13,21
7,13,22
7,13,24
7,13,25
7,13,26
7,13,27
7,13,28
7,13,29
7,13,30
7,13,31
7,13,32
7,13,33
7,13,34
7,14,11
7,14,12
7,14,13
7,14,14
7,14,15
7,14,16
7,14,17
7,14,18
7,14,19
7,14,20
7,14,21
7,14,22
7,14,24
7,14,25
7,14,26
7,14,27
7,14,28
7,14,29
7,14,30
7,14,31
7,14,32
7,14,33
7,14,34
7,15,7
7,15,8
7,15,11
7,15,12
7,15,13
7,15,14
7,15,15
7,15,16
7,15,17
7,15,18
7,15,19
7,15,20
7,15,21
7,15,22
7,15,24
7,15,25
7,15,26
7,15,27
7,15,28
7,15,29
7,15,30
7,15,31
7,15,32
7,15,33
7,15,34
7,16,7
7,16,8
7,16,11
7,16,12
7,16,13
7,16,14
7,16,15
7,16,16
7,16,17
7,16,18
7,16,19
7,16,22
7,16,25
7,16,26
7,16,27
7,16,28
7,16,29
7,16,30
7,16,31
7,16,32
7,16,33
7,16,34
7,17,7
7,17,8
7,17,9
7,17,10
7,17,11
7,17,12
7,17,13
7,17,14
7,17,15
7,17,16
7,17,17
7,17,18
7,17,19
7,17,20
7,17,21
7,17,22
7,17,23
7,17,24
7,17,25
7,17,26
7,17,27
7,17,28
7,17,29
7,17,30
7,17,31
7,17,32
7,17,33
7,17,34
7,18,7
7,18,8
7,18,9
7,18,10
7,18,11
7,18,12
7,18,13
7,18,14
7,18,15
7,18,16
7,18,17
7,18,18
7,18,19
7,18,20
7,18,21
7,18,22
7,18,23
7,18,25
7,18,26
7,18,27
7,18,28
7,18,29
7,18,30
7,18,31
7,18,32
7,18,33
7,18,34
7,38,7
7,38,8
7,38,9
7,38,10
7,38,11
7,38,12
7,38,13
7,38,14
7,38,15
7,38,16
7,38,17
7,38,18
7,38,19
7,38,20
7,38,21
7,38,22
7,38,23
7,38,25
7,38,26
7,38,27
7,38,28
7,38,29
7,38,30
7,38,31
7,38,32
7,38,33
7,38,34
7,39,7
7,39,8
7,39,9
7,39,10
7,39,11
7,39,17
7,39,22
7,39,23
7,39,25
7,39,26
7,39,27
7,39,28
7,39,29
7,39,30
7,39,31
7,39,32
7,39,33
7,39,34
7,40,7
7,40,8
7,40,9
7,40,10
7,40,11
7,40,17
7,40,22
7,40,23
7,40,25
7,40,26
7,40,27
7,40,28
7,40,29
7,40,30
7,40,31
7,40,32
7,40,33
7,40,34
7,43,7
7,43,8
7,43,9
7,43,10
7,43,11
7,43,17
7,43,22
7,43,23
7,43,25
7,43,26
7,43,27
7,43,28
7,43,29
7,43,30
7,43,31
7,43,32
7,43,33
7,43,34
7,46,7
7,46,8
7,46,9
7,46,10
7,46,11
7,46,12
7,46,13
7,46,14
7,46,15
7,46,16
7,46,17
7,46,18
7,46,19
7,46,20
7,46,21
7,46,22
7,46,23
7,46,24
7,46,25
7,46,26
7,46,27
7,46,28
7,46,29
7,46,30
7,46,31
7,46,32
7,46,33
7,46,34
7,47,7
7,47,8
7,47,9
7,47,10
7,47,11
7,47,12
7,47,13
7,47,14
7,47,15
7,47,16
7,47,17
7,47,18
7,47,19
7,47,20
7,47,21
7,47,22
7,47,23
7,47,24
7,47,25
7,47,26
7,47,27
7,47,28
7,47,29
7,47,30
7,47,31
7,47,32
7,47,33
7,47,34
7,48,7
7,48,8
7,48,9
7,48,10
7,48,11
7,48,12
7,48,13
7,48,14
7,48,15
7,48,16
7,48,17
7,48,18
7,48,19
7,48,20
7,48,21
7,48,22
7,48,23
7,48,24
7,48,25
7,48,26
7,48,27
7,48,28
7,48,29
7,48,30
7,48,31
7,48,32
7,48,33
7,48,34
7,49,7
7,49,8
7,49,9
7,49,10
7,49,11
7,49,12
7,49,13
7,49,14
7,49,15
7,49,16
7,49,17
7,49,18
7,49,19
7,49,20
7,49,21
7,49,22
7,49,23
7,49,25
7,49,26
7,49,27
7,49,28
7,49,29
7,49,30
7,49,31
7,49,32
7,49,33
7,49,34
7,50,7
7,50,8
7,50,9
7,50,10
7,50,11
7,50,12
7,50,13
7,50,14
7,50,15
7,50,17
7,50,18
7,50,19
7,50,20
7,50,21
7,50,22
7,50,23
7,50,25
7,50,26
7,50,27
7,50,28
7,50,29
7,50,30
7,50,31
7,50,32
7,50,33
7,50,34
8,4,7
8,4,8
8,4,9
8,4,10
8,4,11
8,4,12
8,4,13
8,4,14
8,4,15
8,4,16
8,4,17
8,4,18
8,4,19
8,4,20
8,4,21
8,4,22
8,4,23
8,4,25
8,4,26
8,4,27
8,4,28
8,4,29
8,4,30
8,4,31
8,4,32
8,4,33
8,4,34
8,8,12
8,8,13
8,8,14
8,8,15
8,8,16
8,8,17
8,8,18
8,8,19
8,8,20
8,8,21
8,8,22
8,8,25
8,8,26
8,8,27
8,8,28
8,8,29
8,8,30
8,8,31
8,8,32
8,8,33
8,8,34
8,13,8
8,13,11
8,13,12
8,13,13
8,13,14
8,13,15
8,13,16
8,13,18
8,13,19
8,13,20
8,13,21
8,13,22
8,13,24
8,13,25
8,13,26
8,13,27
8,13,28
8,13,29
8,13,30
8,13,31
8,13,32
8,13,33
8,13,34
8,14,11
8,14,12
8,14,13
8,14,14
8,14,15
8,14,16
8,14,17
8,14,18
8,14,19
8,14,20
8,14,21
8,14,22
8,14,24
8,14,25
8,14,26
8,14,27
8,14,28
8,14,29
8,14,30
8,14,31
8,14,32
8,14,33
8,14,34
8,15,7
8,15,8
8,15,11
8,15,12
8,15,13
8,15,14
8,15,15
8,15,16
8,15,17
8,15,18
8,15,19
8,15,20
8,15,21
8,15,22
8,15,24
8,15,25
8,15,26
8,15,27
8,15,28
8,15,29
8,15,30
8,15,31
8,15,32
8,15,33
8,15,34
8,16,7
8,16,8
8,16,11
8,16,12
8,16,13
8,16,14
8,16,15
8,16,16
8,16,17
8,16,18
8,16,19
8,16,22
8,16,25
8,16,26
8,16,27
8,16,28
8,16,29
8,16,30
8,16,31
8,16,32
8,16,33
8,16,34
8,17,7
8,17,8
8,17,9
8,17,10
8,17,11
8,17,12
8,17,13
8,17,14
8,17,15
8,17,16
8,17,17
8,17,18
8,17,19
8,17,20
8,17,21
8,17,22
8,17,23
8,17,24
8,17,25
8,17,26
8,17,27
8,17,28
